ACT_NUM_ACTUACIO,NOM REGIO,TAL_COD_ALARMA1,TGA_NOM_GRUPO,TAL_COD_ALARMA2,TAL_NOM_ALARMA,CODI_INE,MUNICIPI,NOM_POBLACIO,CODI_COMARCA,NOM_COMARCA,ANY,MES,ACT_DAT_ACTUACIO,ACT_X_UTM,ACT_Y_UTM,CODI_REGIO,VALIDAT,LONGITUD,LATITUD,GEOREFERÈNCIA
230314383,Lleida,SV,salvaments,MU,Salvament i/o rescat de muntanya,25043,"Vall de Boí, La","Vall de Boí, La",05,Alta Ribagorça,2023,9,23/09/2023,323268,4717421,03,N,0.846076677889992,42.5889709939966,POINT (0.84607667789 42.588970993997)
230228433,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17218,Vilademuls,Vilademuls,28,Pla de l'Estany,2023,9,23/09/2023,487520,4667684,02,N,2.848925587009245,42.16118764240107,POINT (2.848925587009 42.161187642401)
232609145,Terres de l'Ebre,SV,salvaments,MU,Salvament i/o rescat de muntanya,43013,"Ametlla de Mar, L'","Ametlla de Mar, L'",09,Baix Ebre,2023,9,23/09/2023,314296,4527348,26,N,0.796106013159515,40.87616227262714,POINT (0.79610601316 40.876162272627)
232314532,Centre,SV,salvaments,MU,Salvament i/o rescat de muntanya,08239,Sant Quirze Safaja,Sant Quirze Safaja,42,Moianès,2023,9,23/09/2023,435829,4618426,23,N,2.228587603851656,41.71504273449449,POINT (2.228587603852 41.715042734494)
232609138,Terres de l'Ebre,SV,salvaments,MU,Salvament i/o rescat de muntanya,43901,Deltebre,Deltebre,09,Baix Ebre,2023,9,23/09/2023,315297,4508714,26,N,0.813489784382401,40.708645810141356,POINT (0.813489784382 40.708645810141)
230314389,Lleida,SV,salvaments,MU,Salvament i/o rescat de muntanya,25239,"Valls de Valira, Les","Valls de Valira, Les",04,Alt Urgell,2023,9,23/09/2023,366670,4698102,03,N,1.379298779628328,42.4237792682273,POINT (1.379298779628 42.423779268227)
232314550,Centre,SV,salvaments,MU,Salvament i/o rescat de muntanya,08233,Sant Pere de Torelló,Sant Pere de Torelló,24,Osona,2023,9,23/09/2023,444653,4661449,23,N,2.330619317683297,42.103179484904615,POINT (2.330619317683 42.103179484905)
232314560,Centre,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,08024,Borredà,Borredà,14,Berguedà,2023,9,23/09/2023,417057,4665610,23,N,1.996316352911505,42.138217693433354,POINT (1.996316352912 42.138217693433)
232426527,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,43037,Calafell,Segur de Calafell,12,Baix Penedès,2023,9,22/09/2023,383784,4564760,24,N,1.613419793393425,41.22588697405063,POINT (1.613419793393 41.225886974051)
232426428,Metropolitana Sud,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,08307,Vilanova i la Geltrú,Vilanova i la Geltrú,17,Garraf,2023,9,21/09/2023,389864,4562290,24,N,1.68638702500895,41.20449388816231,POINT (1.686387025009 41.204493888162)
230419040,Tarragona,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,43148,Tarragona,Tarragona,36,Tarragonès,2023,9,21/09/2023,361458,4554213,04,N,1.34953055725364,41.127404619343,POINT (1.349530557254 41.127404619343)
232314443,Centre,SV,salvaments,RA,Acompanyament de persones perdudes,08045,Capolat,Capolat,14,Berguedà,2023,9,21/09/2023,398951,4657596,23,N,1.778647485649842,42.063930441093966,POINT (1.77864748565 42.063930441094)
230419028,Tarragona,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,43148,Tarragona,Tarragona,36,Tarragonès,2023,9,21/09/2023,361184,4554277,04,N,1.346253184880635,41.127934088848306,POINT (1.346253184881 41.127934088848)
230228290,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17032,Cadaqués,Cadaqués,02,Alt Empordà,2023,9,21/09/2023,524532,4681625,02,N,3.297555293259434,42.2864581279502,POINT (3.297555293259 42.28645812795)
232609058,Terres de l'Ebre,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,43906,"Ampolla, L'","Ampolla, L'",09,Baix Ebre,2023,9,20/09/2023,,,26,N,,,
232609020,Terres de l'Ebre,SV,salvaments,MU,Salvament i/o rescat de muntanya,43155,Tortosa,Tortosa,09,Baix Ebre,2023,9,20/09/2023,287944,4518240,26,N,0.486734835483383,40.7877948116861,POINT (0.486734835483 40.787794811686)
230228211,Girona,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,17164,Sant Hilari Sacalm,Sant Hilari Sacalm,34,Selva,2023,9,20/09/2023,460115,4639516,02,N,2.51910294389266,41.90658186599597,POINT (2.519102943893 41.906581865996)
230228109,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17007,Amer,Amer,34,Selva,2023,9,19/09/2023,467548,4651111,02,N,2.608081679122352,42.011352815794986,POINT (2.608081679122 42.011352815795)
232703023,U.F. Val d'Aran,SV,salvaments,MU,Salvament i/o rescat de muntanya,25243,Vielha e Mijaran,Vielha e Mijaran,39,Val d'Aran,2023,9,19/09/2023,319363,4738378,27,N,0.791846617424133,42.77665686335178,POINT (0.791846617424 42.776656863352)
230314223,Lleida,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,25194,Sant Ramon,Sant Ramon,32,Segarra,2023,9,19/09/2023,363236,4620292,03,N,1.355758576046268,41.7226740620629,POINT (1.355758576046 41.722674062063)
230314218,Lleida,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,25905,Ribera d'Ondara,Sant Antolí i Vilanova,32,Segarra,2023,9,19/09/2023,361741,4609527,03,N,1.340284604937702,41.625494038677154,POINT (1.340284604938 41.625494038677)
230227990,Girona,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,17075,Garrigàs,Garrigàs,02,Alt Empordà,2023,9,18/09/2023,494372,4669050,02,N,2.9318579570527,42.173569618567356,POINT (2.931857957053 42.173569618567)
230228019,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17046,Castellfollit de la Roca,Castellfollit de la Roca,19,Garrotxa,2023,9,18/09/2023,463198,4674118,02,N,2.554098661547635,42.218367413049414,POINT (2.554098661548 42.218367413049)
230228015,Girona,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,17199,Torroella de Montgrí,Torroella de Montgrí,10,Baix Empordà,2023,9,18/09/2023,516163,4651034,02,N,3.195197857465352,42.01116238862096,POINT (3.195197857465 42.011162388621)
230314153,Lleida,SV,salvaments,MU,Salvament i/o rescat de muntanya,25123,Lladorre,Lladorre,26,Pallars Sobirà,2023,9,18/09/2023,353571,4726081,03,N,1.212972863725104,42.67326911507146,POINT (1.212972863725 42.673269115071)
232426209,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,08025,"Bruc, El","Bruc, El",06,Anoia,2023,9,18/09/2023,400056,4605070,24,N,1.800860914316889,41.59107789288856,POINT (1.800860914317 41.591077892889)
232426154,Metropolitana Sud,SV,salvaments,MU,Salvament i/o rescat de muntanya,08069,Collbató,Collbató,11,Baix Llobregat,2023,9,18/09/2023,401711,4603520,24,N,1.820967691522715,41.5773248800252,POINT (1.820967691523 41.577324880025)
232703009,U.F. Val d'Aran,SV,salvaments,MU,Salvament i/o rescat de muntanya,25025,Naut Aran,Naut Aran,39,Val d'Aran,2023,9,18/09/2023,338994,4738721,27,N,1.031576658834722,42.78411900873832,POINT (1.031576658835 42.784119008738)
230314164,Lleida,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,25910,Josa i Tuixén,Josa i Tuixén,04,Alt Urgell,2023,9,18/09/2023,387205,4680316,03,N,1.632313819842661,42.26689935411435,POINT (1.632313819843 42.266899354114)
232426198,Metropolitana Sud,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,08270,Sitges,Sitges,17,Garraf,2023,9,18/09/2023,399761,4565405,24,N,1.803893535605064,41.23383324166792,POINT (1.803893535605 41.233833241668)
230314117,Lleida,SV,salvaments,MU,Salvament i/o rescat de muntanya,25227,"Torre de Cabdella, La","Torre de Cabdella, La",25,Pallars Jussà,2023,9,17/09/2023,335814,4709383,03,N,1.001197931322035,42.51939854789265,POINT (1.001197931322 42.519398547893)
230227941,Girona,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,17047,Castelló d'Empúries,Castelló d'Empúries,02,Alt Empordà,2023,9,17/09/2023,509652,4674620,02,N,3.116955751858069,42.22369562743116,POINT (3.116955751858 42.223695627431)
232537117,Metropolitana Nord,SV,salvaments,MU,Salvament i/o rescat de muntanya,08279,Terrassa,Terrassa,40,Vallès Occidental,2023,9,17/09/2023,418813,4605851,25,N,2.025768784396226,41.600238470751606,POINT (2.025768784396 41.600238470752)
232314260,Centre,SV,salvaments,MU,Salvament i/o rescat de muntanya,08127,Monistrol de Montserrat,Monistrol de Montserrat,07,Bages,2023,9,17/09/2023,403697,4605739,23,N,1.844429862379848,41.597549849257,POINT (1.84442986238 41.597549849257)
232537139,Metropolitana Nord,SV,salvaments,MU,Salvament i/o rescat de muntanya,08051,Castellar del Vallès,Castellar del Vallès,40,Vallès Occidental,2023,9,17/09/2023,422067,4604462,25,N,2.064991726601382,41.588053230543466,POINT (2.064991726601 41.588053230543)
230314108,Lleida,SV,salvaments,MU,Salvament i/o rescat de muntanya,25040,Balaguer,Balaguer,23,Noguera,2023,9,17/09/2023,317767,4627287,03,N,0.80730357445444,41.77651349450137,POINT (0.807303574454 41.776513494501)
230314116,Lleida,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,25234,Tremp,Tremp,25,Pallars Jussà,2023,9,17/09/2023,319396,4679915,03,N,0.810699214278878,42.25054346721214,POINT (0.810699214279 42.250543467212)
232703001,U.F. Val d'Aran,SV,salvaments,MU,Salvament i/o rescat de muntanya,25025,Naut Aran,Arties,39,Val d'Aran,2023,9,17/09/2023,326910,4727160,27,N,0.88747045554714,42.67744320749159,POINT (0.887470455547 42.677443207492)
232426103,Metropolitana Sud,SV,salvaments,MU,Salvament i/o rescat de muntanya,08089,Gavà,Gavà,11,Baix Llobregat,2023,9,17/09/2023,412120,4574405,24,N,1.950044325839683,41.31632726945653,POINT (1.95004432584 41.316327269457)
232314262,Centre,SV,salvaments,MU,Salvament i/o rescat de muntanya,08127,Monistrol de Montserrat,Monistrol de Montserrat,07,Bages,2023,9,17/09/2023,403049,4605212,23,N,1.836741068133419,41.592725570161015,POINT (1.836741068133 41.592725570161)
232426079,Metropolitana Sud,SV,salvaments,MU,Salvament i/o rescat de muntanya,08273,Subirats,Subirats,03,Alt Penedès,2023,9,17/09/2023,400939,4582088,24,N,1.81523002456585,41.3842226260129,POINT (1.815230024566 41.384222626013)
230227846,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17043,Queralbs,Queralbs,31,Ripollès,2023,9,16/09/2023,431157,4690764,02,N,2.163933031299064,42.36610294248833,POINT (2.163933031299 42.366102942488)
232314230,Centre,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,08022,Berga,Berga,14,Berguedà,2023,9,16/09/2023,403101,4663333,23,N,1.827846254638144,42.11611285316048,POINT (1.827846254638 42.11611285316)
232536981,Metropolitana Nord,SV,salvaments,MU,Salvament i/o rescat de muntanya,08120,Matadepera,Matadepera,40,Vallès Occidental,2023,9,16/09/2023,418209,4610414,25,N,2.01789854087373,41.64127092916244,POINT (2.017898540874 41.641270929162)
230227883,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17043,Queralbs,Queralbs,31,Ripollès,2023,9,16/09/2023,431307,4691117,02,N,2.165712460426191,42.36929502277657,POINT (2.165712460426 42.369295022777)
230227757,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17109,Montagut i Oix,Oix,19,Garrotxa,2023,9,16/09/2023,458011,4681328,02,N,2.490731979328008,42.28303856277737,POINT (2.490731979328 42.283038562777)
232608825,Terres de l'Ebre,SV,salvaments,FL,"Salvament i/o recerca i/o rescat en medi fluvial (rius,barrancs, llacs)",43013,"Ametlla de Mar, L'","Ametlla de Mar, L'",09,Baix Ebre,2023,9,15/09/2023,314958,4528491,26,N,0.803616703214336,40.88660113772858,POINT (0.803616703214 40.886601137729)
232425871,Metropolitana Sud,SV,salvaments,FL,"Salvament i/o recerca i/o rescat en medi fluvial (rius,barrancs, llacs)",08074,Cubelles,Cubelles,17,Garraf,2023,9,15/09/2023,388576,4562343,24,N,1.671019079921666,41.20479494211078,POINT (1.671019079922 41.204794942111)
232425904,Metropolitana Sud,SV,salvaments,MU,Salvament i/o rescat de muntanya,08013,Avinyonet del Penedès,Avinyonet del Penedès,03,Alt Penedès,2023,9,15/09/2023,397054,4581983,24,N,1.768793345695475,41.38278931030116,POINT (1.768793345695 41.382789310301)
230227549,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17152,Roses,Roses,02,Alt Empordà,2023,9,14/09/2023,519325,4680072,02,N,3.234346925383796,42.27261804837846,POINT (3.234346925384 42.272618048378)
232314105,Centre,SV,salvaments,MU,Salvament i/o rescat de muntanya,25139,Montellà i Martinet,Montellà i Martinet,15,Cerdanya,2023,9,14/09/2023,389762,4683520,23,N,1.662700225540398,42.29611293263644,POINT (1.66270022554 42.296112932636)
230313948,Lleida,SV,salvaments,MU,Salvament i/o rescat de muntanya,25082,Espot,Espot,26,Pallars Sobirà,2023,9,14/09/2023,,,03,N,,,
232702969,U.F. Val d'Aran,SV,salvaments,MU,Salvament i/o rescat de muntanya,25025,Naut Aran,Arties,39,Val d'Aran,2023,9,14/09/2023,324094,4722490,27,N,0.854570853383971,42.63477762379032,POINT (0.854570853384 42.63477762379)
230227543,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17043,Queralbs,Queralbs,31,Ripollès,2023,9,14/09/2023,432233,4696843,02,N,2.176283665590788,42.420939582496814,POINT (2.176283665591 42.420939582497)
230227433,Girona,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,17062,"Escala, L'","Escala, L'",02,Alt Empordà,2023,9,13/09/2023,511051,4663850,02,N,3.133703285073577,42.126678515693435,POINT (3.133703285074 42.126678515693)
232536451,Metropolitana Nord,SV,salvaments,MU,Salvament i/o rescat de muntanya,08003,Alella,Alella,21,Maresme,2023,9,13/09/2023,440667,4594931,25,N,2.28906879113194,41.50380870383589,POINT (2.289068791132 41.503808703836)
230227442,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17066,Figueres,Figueres,02,Alt Empordà,2023,9,13/09/2023,495202,4680178,02,N,2.941815379266058,42.273797373221036,POINT (2.941815379266 42.273797373221)
230227469,Girona,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,17032,Cadaqués,Cadaqués,02,Alt Empordà,2023,9,13/09/2023,522866,4681192,02,N,3.277331060810016,42.282609129410744,POINT (3.27733106081 42.282609129411)
230227457,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17184,Santa Pau,Santa Llúcia,19,Garrotxa,2023,9,13/09/2023,463218,4667184,02,N,2.554779389575663,42.1559200556792,POINT (2.554779389576 42.155920055679)
232536426,Metropolitana Nord,SV,salvaments,MU,Salvament i/o rescat de muntanya,08120,Matadepera,Matadepera,40,Vallès Occidental,2023,9,13/09/2023,417231,4609817,25,N,2.006239549760215,41.63579349363823,POINT (2.00623954976 41.635793493638)
230313844,Lleida,SV,salvaments,MU,Salvament i/o rescat de muntanya,25082,Espot,Espot,26,Pallars Sobirà,2023,9,12/09/2023,339416,4712219,03,N,1.044227051483177,42.5456804657098,POINT (1.044227051483 42.54568046571)
232313983,Centre,SV,salvaments,MU,Salvament i/o rescat de muntanya,25151,Olius,Olius,35,Solsonès,2023,9,12/09/2023,381045,4651948,23,N,1.563429291374558,42.01057024955808,POINT (1.563429291375 42.010570249558)
232536197,Metropolitana Nord,SV,salvaments,MU,Salvament i/o rescat de muntanya,08202,Sant Celoni,Sant Celoni,41,Vallès Oriental,2023,9,11/09/2023,463077,4615756,25,N,2.556293656226423,41.692726406096526,POINT (2.556293656226 41.692726406097)
230227255,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17095,Lloret de Mar,Lloret de Mar,34,Selva,2023,9,11/09/2023,485189,4615451,02,N,2.822020565330756,41.69069794330854,POINT (2.822020565331 41.690697943309)
230418297,Tarragona,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,43148,Tarragona,Tarragona,36,Tarragonès,2023,9,11/09/2023,356314,4553820,04,N,1.28836706051909,41.12297193934449,POINT (1.288367060519 41.122971939344)
232313951,Centre,SV,salvaments,RG,Guiatge de persones perdudes,25100,Gósol,Gósol,14,Berguedà,2023,9,11/09/2023,392733,4677320,23,N,1.6998801951948,42.240703218562885,POINT (1.699880195195 42.240703218563)
232425459,Metropolitana Sud,SV,salvaments,MU,Salvament i/o rescat de muntanya,08270,Sitges,Sitges,17,Garraf,2023,9,11/09/2023,396425,4564260,24,N,1.76428947886895,41.22310128227398,POINT (1.764289478869 41.223101282274)
230227096,Girona,SV,salvaments,MR,Salvament i/o recerca i/o rescat en medi marítim,17048,Castell-Platja d'Aro,Platja d'Aro,10,Baix Empordà,2023,9,10/09/2023,505433,4628445,02,N,3.065405585317884,41.80785490081052,POINT (3.065405585318 41.807854900811)
230313733,Lleida,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,25172,Ponts,Ponts,23,Noguera,2023,9,10/09/2023,342462,4656342,03,N,1.096516259270644,42.04334835445038,POINT (1.096516259271 42.04334835445)
232702931,U.F. Val d'Aran,SV,salvaments,MU,Salvament i/o rescat de muntanya,25025,Naut Aran,Naut Aran,39,Val d'Aran,2023,9,10/09/2023,327941,4722022,27,N,0.901601178890723,42.63143467942753,POINT (0.901601178891 42.631434679428)
232536055,Metropolitana Nord,SV,salvaments,RG,Guiatge de persones perdudes,08202,Sant Celoni,Sant Celoni,41,Vallès Oriental,2023,9,10/09/2023,460234,4612670,25,N,2.522335803937611,41.66479426043963,POINT (2.522335803938 41.66479426044)
232535981,Metropolitana Nord,SV,salvaments,MU,Salvament i/o rescat de muntanya,08042,Cànoves i Samalús,Cànoves i Samalús,41,Vallès Oriental,2023,9,10/09/2023,445883,4619504,25,N,2.349342606689079,41.7254995169245,POINT (2.349342606689 41.725499516925)
230313761,Lleida,SV,salvaments,MU,Salvament i/o rescat de muntanya,25209,Sort,Sort,26,Pallars Sobirà,2023,9,10/09/2023,341049,4701291,03,N,1.067137101558254,42.44765800547711,POINT (1.067137101558 42.447658005477)
230313765,Lleida,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,25227,"Torre de Cabdella, La","Torre de Cabdella, La",25,Pallars Jussà,2023,9,10/09/2023,335391,4708314,03,N,0.996358874072346,42.509687271656354,POINT (0.996358874072 42.509687271656)
232536049,Metropolitana Nord,SV,salvaments,MU,Salvament i/o rescat de muntanya,08051,Castellar del Vallès,Castellar del Vallès,40,Vallès Occidental,2023,9,10/09/2023,423304,4607062,25,N,2.079498175931691,41.61158890437886,POINT (2.079498175932 41.611588904379)
230227154,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17062,"Escala, L'","Escala, L'",02,Alt Empordà,2023,9,10/09/2023,514384,4662100,02,N,3.173985139595178,42.11086317387894,POINT (3.173985139595 42.110863173879)
230227157,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17184,Santa Pau,Santa Pau,19,Garrotxa,2023,9,10/09/2023,461423,4665380,02,N,2.53317222832725,42.139586619098026,POINT (2.533172228327 42.139586619098)
230313753,Lleida,SV,salvaments,MU,Salvament i/o rescat de muntanya,25173,"Pont de Suert, El","Pont de Suert, El",05,Alta Ribagorça,2023,9,10/09/2023,314710,4698179,03,N,0.748078354033219,42.41380669775936,POINT (0.748078354033 42.413806697759)
232313903,Centre,SV,salvaments,RC,Recerca persones perdudes o desaparegudes,08178,Rajadell,Rajadell,07,Bages,2023,9,10/09/2023,392369,4621985,23,N,1.705605459232527,41.742396869694225,POINT (1.705605459233 41.742396869694)
230227163,Girona,SV,salvaments,MU,Salvament i/o rescat de muntanya,17118,Palamós,Palamós,10,Baix Empordà,2023,9,10/09/2023,513214,4634302,02,N,3.15920818026033,41.860516755508854,POINT (3.15920818026 41.860516755509)
232313879,Centre,SV,salvaments,MU,Salvament i/o rescat de muntanya,08127,Monistrol de Montserrat,Monistrol de Montserrat,07,Bages,2023,9,10/09/2023,403666,4605511,23,N,1.844094596378928,41.59549286395693,POINT (1.844094596379 41.595492863957)
232313923,Centre,SV,salvaments,MU,Salvament i/o rescat de muntanya,08018,Balsareny,Balsareny,07,Bages,2023,9,10/09/2023,407853,4638565,23,N,1.889205639719463,41.89365082448874,POINT (1.889205639719 41.893650824489)
